2016,01/04,0.000100534643232712
2016,01/12,0.000108455870390897
2016,01/19,0.000988772488394283
2016,01/20,0.000769621500146228
2016,01/22,0.00202390228599763
2016,01/23,0.00176161786985167
2016,01/24,0.00173157174767537
2016,01/25,0.00248394748935008
2016,01/26,0.00306606214141445
2016,01/27,0.00208450586788402
2016,01/28,0.00276138842610064
2016,01/29,0.000767215353513654
2016,01/31,0.00336202259279182
2016,02/01,0.00361483238022253
2016,02/02,0.000613194724072594
2016,02/04,0.000427038360855956
2016,02/06,0.000833395838021185
2016,02/08,0.000955605742553442
2016,02/10,0.00593714933711728
2016,02/11,0.0198364429140857
2016,02/12,0.0130625447081143
2016,02/13,0.00207673537199522
2016,02/14,0.00259437021662991
2016,02/15,0.0432258490577365
2016,02/16,0.0138902007411811
2016,02/17,0.00310188816363789
2016,02/18,0.00285344153583637
2016,02/19,0.00103970098199758
2016,02/20,0.000852079072937969
2016,02/22,0.00437170414492199
2016,02/23,0.00297807393068533
2016,02/24,0.00390240095218583
2016,02/25,0.00194551267501508
2016,02/26,0.00297316421975251
2016,02/27,0.0198539440291421
2016,02/28,0.00539327781852699
2016,02/29,0.00422023285134757
2016,03/01,0.00488656195462478
2016,03/02,0.0062453485164695
2016,03/03,0.00237128656523884
2016,03/04,0.00264312523127346
2016,03/05,0.00170766485369581
2016,03/06,0.00194870995401045
2016,03/07,0.00157750033803579
2016,03/08,0.00287301833560302
2016,03/09,0.000377710545300714
2016,03/10,0.00147496976311986
2016,03/11,0.00236254422387469
2016,03/12,0.00182801988885639
2016,03/13,0.0179330380359737
2016,03/14,0.00622335625602888
2016,03/15,0.010746962761774
2016,03/16,0.0116136236739252
2016,03/17,0.0107750234955373
2016,03/18,0.070905341369272
2016,03/19,0.0378408458542014
2016,03/20,0.0131529285281301
2016,03/21,0.00964107649505551
2016,03/22,0.0036513674371052
2016,03/23,0.00908079638584304
2016,03/24,0.0329222072332498
2016,03/25,0.0331290376014577
2016,03/26,0.0137812159969064
2016,03/27,0.00705467372134039
2016,03/28,0.00920664983164983
2016,03/29,0.00623166452553065
2016,03/30,0.00397933399213418
2016,03/31,0.00664612410126276
2016,04/01,0.00623057272809088
2016,04/02,0.00680741814079686
2016,04/03,0.0107414682052541
2016,04/04,0.0073177871011806
2016,04/05,0.0283478278476912
2016,04/06,0.0371230682746259
2016,04/07,0.0113496642390996
2016,04/08,0.0118466568734303
2016,04/09,0.00941100549871607
2016,04/10,0.00494330645410449
2016,04/11,0.00916741533891935
2016,04/12,0.0324578324807005
2016,04/13,0.0382103239519028
2016,04/14,0.0139736081071229
2016,04/15,0.00456829602558246
2016,04/16,0.0063738112841955
2016,04/17,0.0043964418130926
2016,04/18,0.0100731140192564
2016,04/19,0.0101402248232704
2016,04/20,0.016635353060905
2016,04/21,0.0155834904050223
2016,04/22,0.0127210768969824
2016,04/23,0.00579527767659039
2016,04/24,0.000760092123165328
2016,04/25,0.0154189640923164
2016,04/26,0.0571637155037638
2016,04/27,0.00999265923878997
2016,04/28,0.00603523479806653
2016,04/29,0.00921418985237265
2016,04/30,0.0058885879166176
2016,05/01,0.00401493556028426
2016,05/02,0.00649818641524593
2016,05/03,0.00156707266907735
2016,05/04,0.00555746979515166
2016,05/05,0.00972037715063344
2016,05/06,0.00934261933072873
2016,05/07,0.00382925358274538
2016,05/08,0.00578720449087069
2016,05/09,0.00843121446374841
2016,05/10,0.0333087268864442
2016,05/11,0.0188251363727902
2016,05/12,0.00791965509902044
2016,05/13,0.00606524335622574
2016,05/14,0.00798821294800561
2016,05/15,0.010559459355681
2016,05/16,0.0141720945788904
2016,05/17,0.0284382209689823
2016,05/18,0.0198870801885877
2016,05/19,0.0954911693549617
2016,05/20,0.0644470830859607
2016,05/21,0.0250947775975335
2016,05/22,0.0218539109759082
2016,05/23,0.0213934528254917
2016,05/24,0.0233502069808471
2016,05/25,0.0134842802187536
2016,05/26,0.015694996883422
2016,05/27,0.0306902275399405
2016,05/28,0.00176594204178219
2016,05/29,0.0080141048244911
2016,05/30,0.0162328878307451
2016,05/31,0.00808269068018219
2016,06/01,0.00567633535789294
2016,06/02,0.00560184861004131
2016,06/03,0.00951464727088201
2016,06/04,0.0097495751970807
2016,06/05,0.00395231922091884
